date,homeTeamWin,homeTeam,homeTeamConf,homeTeamDiv,homeTeamDaysOff,homeTeamTotalWinPercent,homeTeamConfWinPercent,homeTeamHomeWinPercent,homeTeamLastFive,homeTeamLastTen,awayTeam,awayTeamConf,awayTeamDiv,awayTeamDaysOff,awayTeamTotalWinPercent,awayTeamConfWinPercent,awayTeamAwayWinPercent,awayTeamLastFive,awayTeamLastTen
1510898400,0,WAS,East,Southeast,1,642,833,625,4,6,MIA,East,Southeast,1,428,428,428,2,4
1511589600,1,HOU,West,Southwest,3,777,800,625,4,9,NY,East,Atlantic,1,555,454,166,3,6
1513490400,0,BKN,East,Atlantic,1,392,357,428,2,5,IND,East,Central,1,551,611,461,3,5
1514354400,1,GS,West,Pacific,2,794,736,764,4,9,UTA,West,Northwest,1,428,450,176,1,2
1509253200,0,BKN,East,Atlantic,1,500,500,1000,3,3,DEN,West,Northwest,1,400,500,333,2,2
1510034400,0,IND,East,Central,1,500,400,750,3,5,NO,West,Southwest,2,500,428,666,3,5
1508475600,0,NO,West,Southwest,2,0,0,0,0,0,GS,West,Pacific,2,0,0,0,0,0
1508562000,0,CHI,East,Central,2,0,0,0,0,0,SA,West,Southwest,2,1000,1000,0,1,1
1513404000,0,MIN,West,Northwest,2,586,736,666,3,6,PHO,West,Pacific,2,300,266,357,0,2
1516514400,0,DET,East,Central,1,500,448,650,1,3,BKN,East,Atlantic,1,369,370,333,2,4
1518156000,1,PHI,East,Atlantic,2,509,518,583,2,5,NO,West,Southwest,3,528,424,518,1,5
1513231200,0,ATL,East,Southeast,2,222,200,250,1,3,DET,East,Central,2,518,437,428,0,3
1516600800,1,ATL,East,Southeast,2,288,222,409,3,4,UTA,West,Northwest,1,413,440,217,2,4
1516946400,1,CLE,East,Central,2,586,666,727,1,3,IND,East,Central,2,541,586,478,3,7
1508821200,1,ORL,East,Southeast,2,666,666,1000,2,2,BKN,East,Atlantic,2,666,666,0,2,2
1509339600,0,NO,West,Southwest,2,500,400,500,3,3,ORL,East,Southeast,1,666,600,333,3,4
1511157600,0,DET,East,Central,1,687,600,875,3,7,CLE,East,Central,2,562,583,625,4,6
1515823200,1,LAC,West,Pacific,1,487,518,550,3,7,SAC,West,Pacific,1,317,347,285,1,2
1516946400,0,CHI,East,Central,2,375,533,478,2,5,LAL,West,Pacific,2,382,275,285,3,7
